
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Kniebeuge"
%
% Proband:
%     "e"
%
% Rows:
%     474
%

@RELATION exercise-1e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-55,5,212,61,-656,32
-37,3,234,34,-650,-16
-34,5,234,14,-638,-41
-11,10,243,-14,-582,-33
-16,1,234,-19,-512,-15
4,2,263,-31,-385,-20
6,-5,254,-38,-322,-10
18,6,266,-45,-160,-1
5,13,267,-37,-38,-25
-4,0,269,-34,38,0
23,-7,269,-48,101,30
15,1,265,-33,67,-12
15,1,266,-20,65,-44
10,11,256,-6,78,-24
2,2,261,1,91,-5
1,10,265,2,102,7
0,-2,274,5,127,22
-1,5,264,25,59,38
20,1,259,26,16,19
13,4,266,29,31,-25
17,7,261,22,-18,-56
