
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "b"
%
% Rows:
%     900
%

@RELATION exercise-3b

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
9,4,265,2,55,11
2,4,266,2,55,20
2,0,263,-1,55,21
4,7,267,-1,55,16
3,5,265,-2,51,7
4,7,264,-5,52,6
2,5,264,-7,47,5
-2,3,265,-4,50,4
1,6,265,-3,46,7
3,4,265,-5,49,10
5,5,265,-4,53,8
1,4,267,-4,52,7
0,4,265,-4,50,7
15,14,266,-7,45,8
19,2,261,-12,33,10
-17,1,269,-10,33,6
-13,4,272,-6,38,1
10,12,263,-7,43,9
-7,-2,265,-10,34,15
1,-3,267,-10,31,16
0,19,266,-8,34,5
6,0,278,-8,33,5
8,6,266,-9,43,10
17,11,272,-7,43,7
9,5,262,-5,42,8
-8,0,262,-1,49,14
-6,4,264,-1,49,18
4,7,263,0,53,14
-4,4,275,-2,45,6
22,6,264,-4,47,4
-9,4,285,-5,48,5
4,8,267,-7,39,7
6,7,255,-7,53,15
2,4,257,-11,57,23
0,7,264,-8,52,24
3,9,262,-3,71,21
17,-3,263,0,72,13
