
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "c"
%
% Rows:
%     531
%

@RELATION exercise-5c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-260,10,106,7,-69,31
-228,12,120,-9,61,7
-215,16,86,-30,13,-22
-219,22,107,-17,150,-13
-236,-4,86,-12,106,-22
-217,6,104,14,204,-9
-240,11,81,-8,100,-9
-232,11,104,-29,148,-8
-275,14,71,-30,141,8
-224,-3,90,-35,192,55
-280,-9,68,3,236,-18
-254,3,78,62,194,-135
-283,15,55,31,421,-116
-265,-16,83,-114,393,-109
-283,21,58,92,446,81
-308,32,92,117,310,104
-285,-30,71,11,176,183
-278,-6,45,58,174,91
-292,15,69,43,184,3
-294,8,72,-30,187,-11
-268,-5,62,4,135,37
-275,34,53,30,93,21
-283,-8,79,70,47,71
-271,16,55,67,33,44
-297,15,73,49,79,53
-311,21,38,33,33,88
-268,33,78,12,23,14
-271,2,50,34,2,69
-271,13,54,49,-36,34
-271,31,52,54,16,41
-283,33,67,31,70,89
-257,18,71,17,30,57
-302,16,40,16,-66,-21
-264,6,73,16,-90,-86
-278,21,57,20,-129,-66
-290,-4,58,23,-92,-101
-261,6,87,-27,-143,-88
-268,21,64,-15,-134,-49
-258,2,68,-15,-110,-78
-260,13,71,-15,-118,-69
-230,2,88,-33,-120,-12
-245,25,106,-48,-64,-91
-203,-15,70,-96,-68,-78
-256,-6,59,-98,101,-136
-253,-4,100,-65,213,-249
-246,-14,86,-67,276,-121
-242,-9,84,-58,274,-74
-257,1,78,-82,324,-85
-269,3,53,-89,315,-93
-265,-19,31,-97,365,-11
-249,-13,57,-84,254,-61
-259,-3,80,-108,215,-38
-248,-22,57,-57,254,9
-262,0,63,33,199,-75
-247,-20,57,69,120,-51
-268,-22,75,85,-9,-103
-255,-7,70,59,-34,-133
-278,1,47,150,-18,-119
-262,-29,57,155,30,-133
-245,-7,49,82,-14,-164
-261,-47,28,78,-102,-158
-245,-12,52,81,-57,-152
-246,-18,65,10,-149,-57
-313,-2,38,51,22,-16
