
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Front-Kick"
%
% Proband:
%     "d"
%
% Rows:
%     399
%

@RELATION exercise-8d

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-43,23,228,44,-71,-957
39,8,271,89,-644,-989
-6,42,270,173,-243,-1033
-23,29,225,326,-596,-1270
59,83,223,328,-978,-1214
33,57,328,129,-248,-1170
62,54,165,385,-956,-1199
73,180,129,154,-1640,-1080
68,25,371,-134,195,-901
20,109,290,116,668,-427
125,132,196,119,-408,-126
28,50,244,7,295,71
61,65,298,-66,567,185
40,71,225,-127,310,192
26,76,256,-177,245,244
54,87,229,-188,333,288
17,66,223,-291,398,515
8,82,240,-288,446,697
14,43,252,-295,544,1004
-25,29,240,-258,671,1217
-35,22,262,-251,813,1239
-63,24,243,-204,1054,1233
-86,15,185,-114,807,1168
-118,12,206,-9,1231,952
-165,-6,255,4,1787,791
-188,-28,375,-146,1952,604
-149,-9,333,-415,1662,624
-64,-4,266,-155,-316,424
-72,6,308,130,-596,311
-38,3,241,-35,-722,-11
-49,-10,252,-177,-371,16
-54,1,239,-127,-120,-47
