
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (einarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     436
%

@RELATION exercise-10c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
40,-1,268,12,-101,-56
47,8,254,4,-101,-61
57,2,252,7,-78,-63
51,10,250,32,-17,-51
49,3,254,22,37,-25
53,-7,261,16,59,-21
51,-1,263,17,64,-17
50,-2,250,4,49,-12
49,-3,262,2,56,-13
47,-4,255,-12,51,7
45,7,265,-16,62,24
52,-3,251,-19,58,10
54,-2,249,-22,59,6
52,-4,260,-40,77,0
47,-3,251,-55,84,13
49,-11,259,-56,80,10
47,0,252,-61,85,-13
44,-17,259,-47,120,2
43,-7,253,-32,100,-19
42,0,259,-25,100,-25
47,-20,262,-12,119,-21
43,-8,264,-2,96,-37
54,-10,257,-3,78,-6
32,-13,255,10,87,-28
42,-15,267,-5,90,-6
35,0,260,-4,78,-12
46,-17,256,4,68,18
43,-20,267,-15,53,23
30,-11,262,-14,58,17
45,-15,264,-40,78,63
35,-12,263,-14,74,34
39,-13,252,-4,78,46
45,-24,267,16,75,32
36,-11,252,45,49,-4
46,-27,266,44,64,-15
36,-5,256,44,84,-13
41,-2,257,63,45,-23
33,-9,258,71,38,-27
32,-16,264,72,24,-12
37,-4,270,54,41,28
42,-7,261,67,3,11
37,-4,253,55,-35,13
27,-10,258,69,-68,-39
48,-2,259,21,-61,-57
44,1,260,-12,-75,-51
65,-3,249,-14,-74,-126
51,3,263,-41,-65,-87
50,1,255,-47,-49,-95
48,-3,251,-46,-16,-75
45,-1,260,-35,-8,-86
61,-10,261,-27,-12,-104
51,-1,258,-8,11,-113
60,-3,258,18,43,-106
55,3,252,3,49,-80
57,-2,251,-32,24,-56
56,-4,253,-37,37,-62
58,-4,254,-58,35,-55
57,-3,258,-75,73,-36
55,-8,254,-76,55,-69
53,-16,250,-63,90,-86
56,-19,252,-62,102,-105
50,-17,258,-54,111,-185
52,-13,255,-59,68,-222
55,-10,259,-74,73,-230
54,-12,255,-71,92,-245
