
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "a"
%
% Rows:
%     856
%

@RELATION exercise-3a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
16,28,269,-109,36,-76
30,34,263,-90,46,9
19,51,269,-65,86,126
7,37,256,-51,47,186
8,32,269,-37,9,260
15,16,261,-26,25,278
23,29,262,-19,27,271
0,29,259,-17,55,227
12,22,278,-12,72,173
20,26,268,-16,48,128
29,25,272,-14,-2,84
6,25,262,-16,-57,37
26,15,271,-16,-46,17
26,19,262,-17,-13,2
13,17,260,-20,-49,-22
23,16,273,-21,-56,-40
27,15,258,-17,-80,-50
45,31,251,-25,-118,-51
19,31,261,-16,-10,-58
40,25,267,-14,-20,-46
24,18,266,-14,-85,-45
31,36,254,-9,-40,-27
51,18,257,-8,-22,-15
31,19,265,-16,-32,-10
37,27,268,-22,16,3
46,23,255,-24,58,-4
31,28,266,-21,85,-11
52,23,260,-18,139,-15
39,24,258,-18,139,-9
47,28,260,-15,191,6
18,29,267,-9,258,5
54,23,257,-12,215,7
33,30,254,-13,145,10
19,25,276,-8,102,12
26,21,260,-6,93,11
27,28,268,-4,125,11
20,27,268,-9,97,24
32,22,259,-11,85,9
36,25,256,-15,135,-16
36,27,253,-27,116,-3
21,32,254,-31,115,-20
30,27,265,-26,172,-47
14,27,264,-16,193,-35
20,32,263,-3,176,-26
19,34,259,26,182,31
15,39,264,76,249,113
4,55,248,138,311,177
-13,63,253,257,464,394
-31,61,264,347,580,684
-18,69,262,405,567,810
-47,56,260,421,641,1014
-78,40,268,316,682,1047
-64,22,284,17,818,788
-78,25,276,-206,694,285
-62,-3,286,-517,321,-347
-54,-2,268,-626,51,-986
-49,34,283,-563,21,-1158
-20,11,268,-569,113,-1103
-32,22,277,-418,169,-950
-34,4,260,-347,-1,-852
-34,6,260,-76,-688,-773
0,17,244,171,-1385,-737
9,21,256,273,-1651,-641
44,27,252,346,-1318,-621
61,15,262,303,-1071,-332
70,-5,244,248,-1311,-225
96,27,249,217,-1243,-218
86,62,244,209,-40,99
64,34,242,200,757,526
66,23,262,190,906,669
