
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "e"
%
% Rows:
%     381
%

@RELATION exercise-5e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-298,-82,69,-28,215,147
-315,-29,57,-73,198,23
-305,29,65,-50,195,-12
-290,-54,47,-27,125,93
-308,-20,47,-33,119,29
-325,-15,58,-15,116,4
-327,-29,63,-23,-19,15
-318,-39,50,-14,-104,27
-336,-8,57,17,-89,43
-305,-20,74,37,-73,2
-300,-24,69,56,-131,21
-305,-5,76,49,-146,8
-281,-9,69,60,-118,-27
-274,-25,70,56,-86,-90
-257,-19,62,77,-158,-160
-242,-16,73,80,-128,-159
-219,-3,80,55,-99,-161
-210,-44,71,25,-106,-95
-193,-1,79,8,-120,-125
-202,-14,87,2,-132,-105
-236,-27,92,-22,-120,-22
-233,-21,92,-9,-66,-27
-223,-22,87,9,54,-24
-243,-22,98,-5,108,-5
-262,-38,96,-7,97,7
-240,-25,94,6,94,-16
-241,-27,95,-10,74,10
-259,-34,94,8,60,-17
