
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     548
%

@RELATION exercise-6c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
31,-15,266,35,79,-39
28,2,267,56,73,-13
14,1,260,93,52,-40
29,14,259,53,28,38
18,-2,259,66,-5,26
32,-10,262,27,-5,49
31,11,256,28,-30,38
33,3,260,31,-23,7
28,7,257,-1,-13,21
33,-3,268,29,24,25
38,-10,260,32,-14,36
39,-1,257,-10,-10,45
38,10,260,-9,21,27
29,-4,261,12,-11,16
31,4,257,1,17,20
39,-2,259,22,15,6
41,-8,259,27,42,3
34,-3,254,8,38,-1
35,5,263,0,51,-4
34,7,268,-27,95,-5
31,-12,265,-31,136,-53
37,16,260,-38,110,-72
31,-8,256,-43,115,-55
35,-2,261,-27,113,-68
33,11,259,-34,96,-52
31,2,261,-28,77,-36
41,-32,261,-30,61,-35
40,15,267,-20,65,-49
35,-3,253,-28,51,-39
33,5,273,-55,44,-28
50,-9,257,-30,27,-40
34,10,265,44,68,-68
30,-17,257,-23,24,-15
28,2,257,-22,57,8
30,-7,258,4,91,18
37,13,256,16,129,19
23,-25,273,-46,108,49
18,-6,261,26,108,-17
30,-12,266,27,63,-35
34,-20,270,-25,56,0
18,-2,258,13,29,-16
35,-14,262,-23,47,-5
16,-10,261,-36,46,27
29,-5,266,-16,78,0
14,0,259,26,91,12
18,-18,273,42,70,-1
19,-9,268,33,47,25
21,-1,258,50,21,17
24,2,267,53,-26,39
24,-19,263,66,-37,68
22,-12,256,66,-55,55
29,10,270,23,-68,119
46,-6,251,14,-85,106
51,-16,261,14,-23,75
52,5,265,-10,-16,-4
38,-11,252,-19,-29,-23
37,1,262,-31,16,-26
51,-15,262,-24,-6,-6
46,0,266,-24,15,-29
46,-5,262,-3,15,3
42,-1,258,-11,-6,-5
35,-8,259,4,-5,-8
45,-12,258,9,-30,3
43,-16,255,19,-24,7
48,0,253,22,-1,-4
47,0,252,26,20,-3
37,-3,263,32,60,-17
42,-7,259,22,109,-10
47,-3,256,15,129,-18
47,-7,256,9,126,-25
31,-9,253,15,105,-53
47,-7,258,1,95,-45
45,4,255,4,70,-46
36,8,254,20,95,-57
41,1,251,2,68,-36
49,-9,259,-33,75,12
47,4,257,9,61,-49
42,-15,260,48,73,-72
35,6,266,21,64,-23
44,0,258,-14,55,11
48,-6,257,16,73,22
41,0,248,38,117,25
42,-9,266,25,127,42
34,-2,270,25,119,9
35,3,252,13,56,-47
40,6,266,16,70,-12
35,2,259,-23,28,32
26,0,256,-21,32,-12
28,-1,263,-9,22,7
38,6,260,-29,45,22
30,-4,255,-27,58,44
37,1,256,-5,71,62
32,-19,261,-3,128,79
40,-7,255,3,80,45
31,2,269,9,48,17
34,-2,262,19,10,-15
28,-4,260,-5,5,20
30,-1,259,14,-1,6
38,-7,262,-7,-12,29
36,-4,258,-30,-33,84
34,-8,254,-33,-36,118
41,-18,266,-28,-8,58
34,-11,253,-10,-6,-19
43,-11,255,-8,13,-33
40,-9,263,-2,18,-35
42,-11,258,18,-37,-39
43,-8,256,6,-37,-59
50,-5,256,27,-29,-56
48,-7,256,14,-36,-33
38,-8,254,33,-20,-37
43,-10,257,29,-8,-10
48,-8,260,41,21,-8
45,-6,256,27,6,9
49,-7,257,27,16,2
52,-1,260,25,16,-10
50,-7,253,14,-2,29
44,-8,260,14,35,26
59,-1,258,7,69,2
55,-11,259,5,66,-17
48,-10,254,19,37,-95
48,1,256,-8,70,-67
50,4,259,13,99,-23
52,-5,259,18,96,-13
46,-17,253,-8,89,31
47,12,262,-12,89,34
50,-10,258,-10,126,-35
38,-4,262,-20,80,23
39,-16,261,-15,94,57
59,-9,244,-2,54,-9
36,-13,268,27,132,-7
41,3,253,7,135,30
48,-4,253,35,159,26
44,-9,256,13,202,74
34,-16,264,50,168,11
21,3,269,52,158,-23
35,10,250,34,88,-27
34,-14,259,5,124,-27
22,4,268,-18,44,-22
35,8,254,-21,-19,37
39,-10,255,-4,3,18
30,-7,258,25,33,26
35,1,255,4,51,23
42,-12,267,-10,59,27
31,-26,263,17,23,4
27,5,255,20,34,-24
33,12,268,25,35,-38
33,-29,256,-5,3,36
46,4,268,11,-21,22
34,1,263,-19,-60,48
34,-24,251,12,-89,28
43,1,257,-23,-56,43
37,1,256,-38,-47,43
43,-8,255,-49,-52,52
48,-3,257,-29,-26,24
51,-26,256,-13,-14,-6
54,0,255,0,-2,-29
48,-15,254,11,7,3
50,-16,256,18,44,-49
46,-19,262,15,60,-76
49,-4,254,31,48,-93
52,-3,255,25,43,-38
49,2,257,25,29,-63
41,-9,257,24,79,-57
49,-9,255,14,66,-40
50,-3,259,23,88,-39
49,1,262,23,84,-41
40,-4,258,29,95,-24
44,0,264,27,89,-25
45,-8,260,28,76,-23
46,-3,259,20,77,-23
54,-1,263,15,76,-6
51,-13,265,17,65,-5
45,-3,257,6,78,2
