
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "a"
%
% Rows:
%     454
%

@RELATION exercise-6a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
51,-1,269,-28,78,30
43,4,257,-18,102,68
14,0,265,-11,104,79
30,-7,264,-7,89,46
21,3,278,-44,72,34
10,2,287,-97,104,57
23,-6,292,-129,126,55
54,-4,278,-134,268,-16
58,28,252,-133,486,-59
-36,-8,265,22,1595,228
-30,-18,269,86,2571,194
-102,1,180,113,2591,48
-138,27,269,62,551,-28
-17,-35,234,-114,-1053,68
-84,14,306,20,-317,92
-48,-8,251,-76,-425,73
-50,-12,248,-106,-634,65
-25,0,265,-52,-803,68
14,2,273,-15,-929,59
16,0,262,-2,-739,55
30,-5,259,-20,-579,25
35,-11,261,-60,-590,24
42,-10,265,-43,-317,55
41,-5,280,-62,-206,39
34,5,267,-85,-168,17
64,-9,257,-35,-44,84
51,-8,267,-1,-21,69
56,-6,268,14,18,15
40,-11,262,18,50,10
51,-9,267,12,68,32
38,-1,257,-4,68,37
50,-2,259,-6,68,39
40,3,263,-8,79,46
52,-1,251,-10,73,48
46,5,257,-18,66,35
23,2,263,-23,73,24
40,-5,259,-22,73,34
60,-5,255,-21,65,42
36,-1,263,-20,58,36
30,2,261,-25,60,32
53,-3,258,-14,74,44
42,-3,264,-14,90,49
49,-1,258,-24,95,40
42,-1,262,-27,100,31
49,5,259,-30,98,29
49,-2,260,-25,95,43
42,-2,262,-25,100,48
43,-3,264,-30,103,36
47,-2,260,-30,99,25
44,-3,260,-27,97,26
38,2,263,-26,98,16
42,1,263,-30,93,17
48,-3,261,-30,87,20
44,-3,261,-33,85,20
41,-1,259,-40,85,16
41,-4,264,-41,79,-10
42,-2,265,-44,87,-23
42,0,260,-43,80,-29
53,1,263,-38,91,-13
47,8,248,-37,115,-1
38,12,261,-26,118,11
66,-2,258,-20,115,18
26,-11,282,-16,123,37
24,-10,260,-14,130,39
17,-3,264,-16,133,35
25,-13,260,-15,138,34
37,-2,255,-21,129,34
43,-5,263,-23,105,31
21,-5,270,-25,94,39
25,10,264,-27,77,58
35,3,267,-29,64,67
25,-6,263,-31,67,67
53,-1,254,-21,72,43
2,-2,269,-24,77,32
32,-5,260,-21,77,28
38,-1,259,-19,76,34
30,-19,268,-23,74,30
37,-5,268,-29,73,21
28,-1,260,-34,73,19
37,4,264,-32,85,25
35,3,258,-19,84,26
36,-7,258,-18,85,29
29,-17,268,-19,87,34
31,1,260,-28,91,33
